commit_msg,labels
"KAFKA-13919: expose log recovery metrics (#12347)Implementation for KIP-831.1. add remainingLogsToRecover metric for the number of remaining logs for each log.dir to be recovered2.  add remainingSegmentsToRecover metric for the number of remaining segments for the current log assigned to the recovery thread.3. remove these metrics after log loaded completely4. add tests Reviewers: Jun Rao <jun@confluent.io>, Tom Bentley <tbentley@redhat.com>",5
MINOR: Add restoration time tracking (#9830)Add Stream restoration time tracking logReviewers: John Roesler <vvcephei@apache.org>,2
"MINOR:Upgrade guide updates for KIP-479 (#7550)Reviewers: A. Sophie Blee-Goldmann <sophie@confluent.io>, John Roesler <john@confluent.io>, Matthias J. Sax <matthias@confluent.io>",5
"KAFKA-5474: Streams StandbyTask should no checkpoint on commit if EOS is enabled<strike> - actual fix for `StandbyTask#commit()` </strike>Additionally (for debugging): - EOS test, does not report ""expected"" value correctly - add `IntegerDecoder` (to be use with `kafka.tools.DumpLogSegments`) - add test for `StreamTask` to not checkpoint on commit if EOS enabledAuthor: Matthias J. Sax <matthias@confluent.io>Reviewers: Bill Bejeck <bbejeck@gmail.com>, Damian Guy <damian.guy@gmail.com>, Guozhang Wang <wangguoz@gmail.com>Closes #3375 from mjsax/kafka-5474-eos-standby-task",5
"KAFKA-8040: Streams handle initTransactions timeout (#6372)As of 2.0, Producer.initTransactions may throw a TimeoutException, which is retriable. Streams should retry instead of crashing when we encounter this exceptionReviewers: Guozhang Wang <wangguoz@gmail.com>, Matthias J. Sax <mjsax@apache.org>,  Bill Bejeck <bbejeck@gmail.com>",1
"MINOR: Defer log recovery until LogManager startup (#10039)Currently log recovery begins as soon as we instantiate `LogManager`, but when using aRaft-based metadata quorum we won't have configs until after we catch up on the metadatalog.  We therefore defer log recovery until we actually invoke `startup()` on the `LogManager`instance.  This timing difference has no effect when using ZooKeeper because weimmediately invoke `startup()` on the instantiated instance, but it gives us the necessaryflexibility for accurate log recovery with updated configs when using a Raft-based metadataquorum.The `LogCleaner` is currently instantiated during construction just after log recoverycompletes, and then it is started in `startup()`.  As an extra precaution, since we areno longer performing recovery during construction, we both instantiate and start thelog cleaner in `startup()` after log recovery completes.We also convert `LogManager` to use a `ConfigRepository` to load topic configs(which can override the default log configs) instead of having a hard-codeddependency on ZooKeeper.  We retrieve the topic configs when we invoke `startup()`-- which again is effectively no different from a timing perspective than what we dotoday for the ZooKeeper case.One subtlety is that currently we create the log configs for every topic at this point-- if a topic has no config overrides then we associate a copy of the defaultconfiguration with the topic inside a map, and we retrieve the log configs for thattopic's partitions from from that map during recovery.  This PR makes a change tothis series of events as follows.  We do not associate a copy of the the defaultconfiguration with a topic in the map if the topic has no configs set when we queryfor them.  This saves some memory -- we don't unnecessarily copy the defaultconfig many times -- but it also means we have use the default log configs forthat topic later on when recovery for each of its partitions begins.The difference is that the default configs are dynamically reconfigurable, and theycould potentially change between the time when we invoke `startup()` and whenlog recovery begins (log recovery can begin quite some time after `startup()` isinvoked if shutdown was unclean).  Prior to this patch such a change would notbe used; with this patch they could be if they happen before recovery begins.This actually is better -- we are performing log recovery with the most recentknown defaults when a topic had no overrides at all. Also, `Partition.createLog`has logic to handle missed config updates, so the behavior is eventually the same.The transition of the broker state from `STARTING` to `RECOVERY` currentlyhappens within the `LogManager`, and it only occurs if the shutdown wasunclean.  We move this transition into the broker as it avoids passing areference to the broker state into the `LogManager`.  We also now alwaystransition the broker into the `RECOVERY` state as dictated by [the KIP-631 broker state machine](https://cwiki.apache.org/confluence/display/KAFKA/KIP-631%3A+The+Quorumbased+Kafka+Controller#KIP631:TheQuorumbasedKafkaController-TheBrokerStateMachine).Finally, a few clean-ups were included. One worth highlighting is that `Partition`no longer requires a `ConfigRepository`.Reviewers: David Arthur <david.arthur@confluent.io>, Ismael Juma <ismael@juma.me.uk>",5
"KAFKA-3824; Clarify autocommit delivery semantics for consumerAuthor: Jason Gustafson <jason@confluent.io>Reviewers: Vahid Hashemian <vahidhashemian@us.ibm.com>, Jiangjie Qin <becket.qin@gmail.com>, Ismael Juma <ismael@juma.me.uk>Closes #1936 from hachikuji/KAFKA-3824",5
"KAFKA-13152: Replace ""buffered.records.per.partition"" with ""input.buffer.max.bytes"" (#11796)Implements KIP-770Reviewers: Guozhang Wang <wangguoz@gmail.com>",5
KAFKA-9093: NullPointerException in KafkaConsumer with group.instance.id (#7590)`log` in KafkaConsumer does not get initialized if an invalid value for group.intance.id is given during consumer construction. In this case we should skip the catch block's close procedure since no internal objects have been initialized yet.Reviewers: Guozhang Wang <wangguoz@gmail.com>,5
"KAFKA-4144 Follow-up: add one missing overload function to maintain backward compatibilityA follow up RP to fix [issue](https://github.com/confluentinc/examples/commit/2cd0b87bc8a7eab0e7199fa0079db6417f0e6b63#commitcomment-22200864)Author: Jeyhun Karimov <je.karimov@gmail.com>Reviewers: Matthias J. Sax, Eno Thereska, Bill Bejeck, Guozhang WangCloses #3109 from jeyhunkarimov/KAFKA-4144-follow-up",4
"KAFKA-6150: KIP-204 part III; Change repartition topic segment size and ms1. Create default internal topic configs in StreamsConfig, especially for repartition topics change the segment size and time to smaller value.2. Consolidate the default internal topic settings to InternalTopicManager and simplify InternalTopicConfig correspondingly.3. Add an integration test for purging data.4. MINOR: change TopologyBuilderException to IllegalStateException in StreamPartitionAssignor (part of https://issues.apache.org/jira/browse/KAFKA-5660).Here are a few public facing APIs that get added:1. AbstractConfig#originalsWithPrefix(String prefix, boolean strip): this for simplify the logic of passing admin and topic prefixed configs to consumer properties.2. KafkaStreams constructor with Time object for convienent mocking in tests.Will update KIP-204 accordingly if people re-votes these changes.Author: Guozhang Wang <wangguoz@gmail.com>Author: Matthias J. Sax <matthias@confluent.io>Reviewers: Matthias J. Sax <matthias@confluent.io>, Bill Bejeck <bill@confluent.io>, Damian Guy <damian.guy@gmail.com>Closes #4315 from guozhangwang/K6150-segment-size",5
KAFKA-1760 Follow-up: fix compilation issue with Scala 2.11,0
KAFKA-385 Fix race condition between checkSatisfied and expire in RequestPurgatory; fixed constant expiration of follower fetch requests as checkSatisfied was not getting called; add metrics to the RequestPurgatory; add a KafkaTimer convenience class; patched by Joel Koshy; reviewed by Jun Rao and Jay Kreps.git-svn-id: https://svn.apache.org/repos/asf/incubator/kafka/branches/0.8@1374069 13f79535-47bb-0310-9956-ffa450edef68,1
KAFKA-1251: Add metrics to the producer.,1
KAFKA-5404; Add more AdminClient checks to ClientCompatibilityTestAuthor: Colin P. Mccabe <cmccabe@confluent.io>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #3263 from cmccabe/KAFKA-5404,5
"KAFKA-7158: Add unit test for window store range queries (#5466)While debugging the reported issue, I found that our current unit test lacks coverage to actually expose the underlying root cause.Reviewers: Bill Bejeck <bill@confluent.io>, Matthias J. Sax <matthias@confluent.io>",5
KAFKA-820 Topic metadata request handling fails to return all metadata about replicas; reviewed by Jun Rao,5
MINOR: Update TupleForwarder comment (#4414)Reviewers: Guozhang Wang <wangguoz@gmail.com>,5
"KAFKA-8729, pt 3: Add broker-side logic to handle the case when there are record_errors and error_message (#7167)All the changes are in ReplicaManager.appendToLocalLog and ReplicaManager.appendRecords. Also, replaced LogAppendInfo.unknownLogAppendInfoWithLogStartOffset with LogAppendInfo.unknownLogAppendInfoWithAdditionalInfo to include those 2 new fields.Reviewers: Guozhang Wang <wangguoz@gmail.com>, Jason Gustafson <jason@confluent.io>",5
"MINOR: Close timing window in SimpleAclAuthorizer startup (#5318)ZooKeeper listener for change notifications should be created before loading the ACL cache to avoid timing window if acls are modified when broker is starting up.Reviewers: Jun Rao <junrao@gmail.com>, Ismael Juma <ismael@confluent.io>",5
"KAFKA-8371: Remove dependence on ReplicaManager from Partition (#6705)This patch attempts to simplify the interaction between Partition and the various components from `ReplicaManager`. This is primarily to make unit testing easier. I have also tried to eliminate the OfflinePartition sentinel which has always been unsafe.Reviewers: Boyang Chen <bchen11@outlook.com>, David Arthur <mumrah@gmail.com>",3
"KAFKA-10022:console-producer supports the setting of client.id (#8698)""console-producer"" supports the setting of ""client.id"", which is a reasonable requirement, and the way ""console consumer"" and ""console producer"" handle ""client.id"" can be unified. ""client.id"" defaults to ""console-producer""Co-authored-by: xinzhuxiansheng <xinzhuxiansheng@autohome.com.cn>Reviewers: Guozhang Wang <wangguoz@gmail.com>",0
"MINOR: Avoid double null check in KStream#transform() (#6429)Reviewers: A. Sophie Blee-Goldman <sophie@confluent.io>, Matthias J. Sax <matthias@confluent.io>",5
"MINOR: Add toString to various Kafka Metrics classes (#10330)This was useful while debugging a JDK 16 test failure, I noticed thesewere missing.Reviewers: David Jacot <david.jacot@gmail.com>",0
MINOR: Avoid duplicate processing of notifications in ZkNodeChangeNotificationListenerAlso fix potential NPE.Author: Manikumar Reddy <manikumar.reddy@gmail.com>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #3615 from omkreddy/zk-notif-duplicates,0
"KAFKA-9568: enforce rebalance if client endpoint has changed (#8299)Since the assignment info includes a map with all member's host info, we can just check the received map to make sure our endpoint is contained. If not, we need to force the group to rebalance and get our updated endpoint info.Reviewers: Boyang Chen <boyang@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",5
"MINOR: Tweak IBM i support in ""stop"" scripts (#9810)Reviewers: Mickael Maison <mickael.maison@gmail.com>",1
"MINOR: cleanup deprectaion annotations (#6290)If deprecated interface methods are inherited, the @Deprication tag should be used (instead on suppressing the deprecation warning).Reviewers:  Guozhang Wang <wangguoz@gmail.com>,  John Roesler <john@confluent.io>,  Bill Bejeck <bbejeck@gmail.com>",5
"MINOR: update stream docs for kip-134Add a section in the streams docs about the broker config introduced in KIP-134Author: Damian Guy <damian.guy@gmail.com>Reviewers: Michael G. Noll, Bill Bejeck, Guozhang WangCloses #3179 from dguy/kip134-doc",2
KAFKA-4376; Cross compile to Scala 2.12.0Author: Bernard Leach <leachbj@bouncycastle.org>Reviewers: Ismael Juma <ismael@juma.me.uk>Closes #2113 from leachbj/2.12.0-trunk-build,1
"KAFKA-10169: swallow non-fatal KafkaException and don't abort transaction during clean close (#8900)If there's any pending data and we haven't flushed the producer when we abort a transaction, a KafkaException is returned for the previous send. This is a bit misleading, since the situation is not an unrecoverable error and so the Kafka Exception is really non-fatal. For now, we should just catch and swallow this in the RecordCollector (see also: KAFKA-10169)The reason we ended up aborting an un-flushed transaction was due to the combination ofa. always aborting the ongoing transaction when any task is closed/revokedb. only committing (and flushing) if at least one of the revoked tasks needs to be committed (regardless of whether any non-revoked tasks have data/transaction in flight)Given the above, we can end up with an ongoing transaction that isn't committed since none of the revoked tasks have any data in the transaction. We then abort the transaction anyway, when those tasks are closed. So in addition to the above (swallowing this exception), we should avoid unnecessarily aborting data for tasks that haven't been revoked.We can handle this by splitting the RecordCollector's close into a dirty and clean flavor: if dirty, we need to abort the transaction since it may be dirty due to the commit attempt failing. But if clean, we can skip aborting the transaction since we know that either we just committed and thus there is no ongoing transaction to abort, or else the transaction in flight contains no data from the tasks being closedNote that this means we still abort the transaction any time a task is closed dirty, so we must close/reinitialize any active task with pending data (that was aborted).In sum:* hackily check the KafkaException message and swallow* only abort the transaction during a dirty close* refactor shutdown to make sure we don't closeClean a task whose data was actually abortedReviewers: Chia-Ping Tsai <chia7712@gmail.com>, Boyang Chen <boyang@confluent.io>, Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",5
